Date,ECO_US_IP_YOY,ECO_US_OECD_LEADING_INDICATOR,ECO_US_CONSUMER_CONFIDENCE_INDEX,ECO_US_CITI_ECONOMIC_SURPRISE_INDEX,ECO_EMU_IP_YOY,FI_GERMANY_GENERIC_BOND_YIELD_10Y,ECO_EMU_BUSINESS_CONFIDENCE_MANUFACTURING,EQ_MSCI_WORLD_AC_FINANCIALS_DIVIDEND_YIELD_FORWARD_LOOKING,EQ_MSCI_WORLD_AC_FINANCIALS_12M_FW_PE,FI_EUR_BILL_RATE_3M,NORTH_AMERICA_3M_REL_RETURN,EMU_3M_REL_RETURN,FINANCIALS_3M_REL_RETURN
20161216,-0.43,99.385,109.4,22.9,2.42,0.314,-1.1,3.18,12.247,-0.314,-0.008697342324241575,0.0256285700371075,-0.008635593799469765
20161219,-0.43,99.385,109.4,23.2,2.42,0.251,-1.1,3.18,12.247,-0.313,-0.009854128443835819,0.030020703748730115,-0.0076161488192521
20161220,-0.43,99.385,109.4,23.3,2.42,0.271,-1.1,3.18,12.247,-0.313,-0.012864415195301904,0.034720307377880566,-0.015938739985180472
20161221,-0.43,99.385,109.4,22.8,2.42,0.24600000000000002,-1.1,3.18,12.247,-0.315,-0.012330761071996932,0.03254096163898512,-0.01927584496996504
20161222,-0.43,99.385,109.4,21.0,2.42,0.258,-1.1,3.1660000000000004,12.28,-0.316,-0.012458116052499246,0.03420893915212164,-0.020638673301148103
20161223,-0.43,99.385,109.4,25.6,2.42,0.226,-1.1,3.1660000000000004,12.28,-0.317,-0.0128360802648948,0.0342808030898607,-0.019622404188713416
20161226,-0.43,99.385,109.4,25.6,2.42,0.226,-1.1,3.1660000000000004,12.28,-0.317,-0.013650376535809583,0.03468484554356399,-0.01925149234022827
20161227,-0.43,99.385,113.3,24.5,2.42,0.204,-1.1,3.1660000000000004,12.28,-0.318,-0.014348966642918404,0.03400059986751813,-0.017465512589094567
20161228,-0.43,99.385,113.3,24.3,2.42,0.196,-1.1,3.1660000000000004,12.28,-0.319,-0.01145447349394857,0.03613698539995558,-0.01603886602671034
20161229,-0.43,99.385,113.3,23.9,2.42,0.174,0.0,3.173,12.187000000000001,-0.319,-0.009505368193367003,0.02812292889783885,-0.011479608130096741
20161230,-0.43,99.51899999999999,113.3,23.3,2.42,0.207,0.0,3.173,12.187000000000001,-0.319,-0.005040252835313064,0.016628524134133738,-0.0180753263559974
